iteration	shuffle_r_with_success	n_subjects
296	0.1282093832298005	33
297	-0.1105727077386506	33
298	0.0652294263653749	33
299	-0.2915808701883533	33
300	0.1125520043721501	33
301	0.1543965903957544	33
302	0.2155918863032647	33
303	-0.0404269726517534	33
304	-0.1184024795298748	33
305	-0.3254936380629653	33
306	-0.1209711731342237	33
307	0.2146338365008903	33
308	-0.1395559320703454	33
309	0.1392657074538377	33
310	-0.1863743039249999	33
311	-0.3214484780978243	33
312	0.1812466917446641	33
313	-0.4496433351486485	33
314	0.146118057691219	33
315	-0.3120623756719455	33
316	0.257901870217611	33
317	0.0993855963588849	33
318	-0.3200385734234787	33
319	0.0138431022119603	33
320	0.1433145971741607	33
321	-0.2356985418510968	33
322	-0.1610411395611106	33
323	-0.1151059972005238	33
324	-0.4092227975188624	33
325	-0.0889441602737995	33
326	0.2012466129009669	33
327	0.2136963141221994	33
328	-0.1900271949425463	33
329	-0.0614149776169976	33
330	-0.0628183413652113	33
331	0.0344938560764036	33
332	-0.0796559080442918	33
333	0.3048357051228992	33
334	-0.1222336360266655	33
335	0.1175892242434073	33
336	-0.0258272115764322	33
337	-0.1352754334744296	33
338	-0.125725396071997	33
339	-0.1508300853677924	33
340	0.0281307868311623	33
341	-0.1885156763999229	33
342	-0.329315317016882	33
343	0.3572562895751019	33
344	-0.0010824409598885	33
345	-0.1530379307042688	33
346	0.022999600573193	33
347	-0.2803812767561505	33
348	0.3821633865084665	33
349	-0.1869516122701612	33
350	-0.0522649631810095	33
351	-0.0075975324923043	33
352	-0.0691029585574386	33
353	0.0194435180320096	33
354	0.0182451804758535	33
355	-0.0533537396439815	33
356	-0.481782165995661	33
357	0.0664481648209613	33
358	0.0593916666825754	33
359	0.1048545467831836	33
360	0.2105923291711053	33
361	-0.1060413722069721	33
362	-0.3571933793385212	33
363	-0.2912911372263513	33
364	0.1031031298310656	33
365	0.3786360955807316	33
366	0.1073436174664953	33
367	-0.2263280034647324	33
368	0.2004264730949052	33
369	0.0374049582779959	33
370	0.1528734859191509	33
371	-0.0424177422146395	33
372	0.3589922023790269	33
373	0.268739535216793	33
374	0.2585728888027004	33
375	-0.1731995905098862	33
376	-0.0193552584061925	33
377	0.1621163059251741	33
378	-0.1606881046255396	33
379	-0.2628853079642226	33
380	-0.0955692448026868	33
381	-0.1875720371295638	33
382	-0.0428623078737589	33
383	-0.1814088329686991	33
384	-0.1039411157932521	33
385	0.1882795106825956	33
386	0.1540263269552342	33
387	-0.3649578037622034	33
388	-0.1048232350960791	33
389	-0.2022225657646646	33
390	-0.1644035022219767	33
391	-0.3875931180502451	33
392	0.0767898357515126	33
393	0.0345971809758738	33
394	0.002033351312283	33
395	0.3098810882952736	33
396	-0.2115172714556037	33
397	0.045733686099878	33
398	-0.0722349052868148	33
399	-0.190692747334427	33
400	0.1101606796899899	33
401	0.0723428533952841	33
402	0.319984560074769	33
403	0.213202835533643	33
404	0.0547785486546722	33
405	-0.1404889349645412	33
406	0.0861838148952877	33
407	-0.0546449490746635	33
408	0.0347213614907282	33
409	-0.0349491570390946	33
410	0.1300907059036398	33
411	0.0214868897286619	33
412	-0.1802202975049907	33
413	0.1396759892277554	33
414	-0.1143179116545346	33
415	0.0992551909882086	33
416	-0.2060257548429857	33
417	0.3407402005597109	33
418	0.0881381132384466	33
419	-0.1298670381801629	33
420	0.2759559104522227	33
421	-0.0482381451965206	33
422	0.0387452899072597	33
423	-0.2632730478469913	33
424	-0.1102520945468796	33
425	0.2205998259932688	33
426	-0.0441309677097467	33
427	-0.229663550041287	33
428	0.2398028946790234	33
429	0.0087432787877779	33
430	-0.2678716030976082	33
431	0.0176368851630308	33
432	0.1258337888474939	33
433	-0.036409900599332	33
434	-0.0915411098835495	33
435	-0.1708227982732455	33
436	-0.0913454205143632	33
437	-0.2501083160566803	33
438	0.0541086046445631	33
439	-0.0778463750939537	33
440	-0.1366233733513487	33
441	-0.2931279625547902	33
442	-0.219545210116256	33
443	0.1637665559440057	33
444	0.0164831251557551	33
445	-0.0637349818080948	33
446	0.0914951616523332	33
447	-0.2130596080046575	33
448	-0.1636975500793995	33
449	0.052533413787152	33
450	-0.2018022737086227	33
451	0.1473783649265601	33
452	0.034314284759123	33
453	-0.065787270616695	33
454	0.0910131355563876	33
455	0.1899158158626829	33
456	0.0341357606932917	33
457	0.0396426818787071	33
458	0.2988045275314597	33
459	0.286355522893049	33
460	-0.2015945535034398	33
461	-0.13386624857094	33
462	-0.1046785815807877	33
463	0.0240746257620444	33
464	0.0554534445370371	33
465	-0.1023384457857508	33
466	-0.2090049147369205	33
467	-0.0629269776435464	33
468	-0.2746927621178605	33
469	0.052673780464342	33
470	0.2587606462362202	33
471	-0.1037510617434809	33
472	0.0799930329561056	33
473	0.18755839142359	33
474	0.0107987751700082	33
475	-0.1687666080018811	33
476	-0.083934466905417	33
477	0.0838825056247078	33
478	-0.1185458834531105	33
479	-0.0497783559388506	33
480	-0.1801115709145362	33
481	-0.0687552217813934	33
482	0.321290755595666	33
483	-0.087485866111483	33
484	0.1832123202052211	33
485	-0.2192447205776647	33
486	-0.0175052063066823	33
487	-0.1386393566057515	33
488	0.3521977219565769	33
489	0.0842607058052152	33
490	0.0405191526564867	33
491	0.2638233650265177	33
492	0.0457511166536947	33
493	0.119495796959424	33
494	-0.0382095771621155	33
495	-0.0599081140329409	33
496	-0.04985530731999	33
497	0.2394697802880913	33
498	-0.1685992427336304	33
499	0.0012324230529621	33
500	-0.2750536269457155	33
501	-0.0573676638897809	33
502	0.3639770372054157	33
503	-0.1447389456856807	33
504	0.1175311765824259	33
505	-0.0012704876218939	33
506	0.3166475163219615	33
507	-0.0660181600461149	33
508	0.0394202118015648	33
509	0.1658811549202733	33
510	0.024278968024477	33
511	0.2889991523902628	33
512	0.0185027717363911	33
513	0.1849448161533826	33
514	-0.1445514728140474	33
515	-0.1286441848297449	33
516	0.0021200393458127	33
517	0.1330927672798885	33
518	-0.2841079383272434	33
519	0.2860452991690153	33
520	-0.0175849382043603	33
521	-0.225899584573867	33
522	0.0225192657340019	33
523	0.0276045178695916	33
524	0.0267384505560583	33
525	0.1218933540683165	33
526	0.1759530864294504	33
527	-0.0436361226267766	33
528	0.215440158514078	33
529	0.291058745578922	33
530	-0.3650042233724418	33
531	0.0217743555229435	33
532	0.1141588580843372	33
533	0.1282350675831102	33
534	-0.0188130223165286	33
535	-0.1413685933926174	33
536	0.01123357194481	33
537	-0.2010399161680165	33
538	-0.1484694135560571	33
539	0.2050990678509337	33
540	0.0232854324801627	33
541	-0.0766268587036264	33
542	0.1189309737501587	33
543	-0.3174893955465368	33
544	-0.0652164469148042	33
545	-0.0406105348576808	33
546	0.0653977269276775	33
547	0.1438134904624133	33
548	-0.1437812219658885	33
549	-0.0965352085569005	33
550	-0.221298252037529	33
551	0.1144186844748653	33
552	-0.2210382462635808	33
553	-0.0269810475841737	33
554	0.1804470159669625	33
555	-0.1523170429375266	33
556	-0.1366438027300421	33
557	0.0675941854997365	33
558	-0.2110253431663559	33
559	0.0949761754817814	33
560	-0.2809020984471901	33
561	-0.0527126936626685	33
562	0.2870743239423844	33
563	-0.4883391230939085	33
564	-0.1617775564881217	33
565	-0.0676483346590641	33
566	0.040464552145718	33
567	-0.2334860087161426	33
568	-0.1289787365504501	33
569	-0.1621958566649934	33
570	-0.0921181695748406	33
571	-0.2780499204661758	33
572	-0.0003047549874465	33
573	-0.0730343471289998	33
574	-0.0553854140157086	33
575	-0.240859656083534	33
576	0.0920653983169286	33
577	-0.1976817129130437	33
578	-0.3880094547118895	33
579	-0.0343438521292788	33
580	0.108145342852516	33
581	0.1422639751616846	33
582	0.1075197277435838	33
583	0.0949912478025798	33
584	-0.0235842860529321	33
585	-0.0891128898570722	33
586	0.1039051991403322	33
587	-0.0124273304373718	33
588	0.2233102948543401	33
589	-0.4547593625782768	33
590	-0.005151175754088	33
591	-0.4092393371281289	33
592	-0.0533059114053543	33
593	-0.0571532249300898	33
594	-0.1545699378587197	33
595	0.0307052926317338	33
596	0.0025559533643779	33
597	-0.2799435010355057	33
598	-0.2164063267220092	33
599	-0.0483665671331199	33
600	-0.0688414158123678	33
601	-0.1381449316825544	33
602	-0.3233440489069525	33
603	-0.0675943422218507	33
604	0.3467117709239382	33
605	-0.0481137538619358	33
606	-0.0855539238410235	33
607	-0.0342208352839642	33
608	-0.2380762381477021	33
609	-0.1680495657669801	33
610	0.0848732614357325	33
611	-0.1352268227736294	33
612	-0.1512389819562675	33
613	-0.096624285452226	33
614	0.1440905167426109	33
615	0.3612473330590925	33
616	-0.1016029015453528	33
617	0.130861779851108	33
618	-0.1942783599512142	33
619	-0.0296050919956854	33
620	-0.0133423750560395	33
621	0.2505898986515838	33
622	0.0901983128919953	33
623	-0.1334922392914387	33
624	0.0390795652317985	33
625	0.2597281148291554	33
626	-0.1992803402755334	33
627	-0.0493104593575738	33
628	0.2166470625490226	33
629	-0.1833136724202099	33
630	0.3518138058777344	33
631	-0.2381757182649807	33
632	0.2309993601994558	33
633	-0.1655823164968299	33
634	-0.1963987718355113	33
635	-0.0382814313810826	33
636	0.0364572836953903	33
637	-0.3984427323739212	33
638	0.159647900451948	33
639	-0.2504721006927508	33
640	0.1484533205626678	33
641	-0.3397346271127682	33
642	-0.224748352487326	33
643	0.0737108237673532	33
644	-0.1283855113912335	33
645	0.2625420988296801	33
646	-0.4708799998815165	33
647	-0.2817936184302259	33
648	-0.1378989222415604	33
649	-0.1260519744321415	33
650	-0.1673577169664888	33
651	-0.1429694692446819	33
652	-0.3398794487865849	33
653	0.1613958728755525	33
654	0.0536502753151333	33
655	0.1268386771140548	33
656	0.0702529082880281	33
657	-0.0433495604505321	33
658	-0.0175336837401906	33
659	-0.3012242745231681	33
660	-0.0379789839194412	33
661	0.0512981365410884	33
662	0.4368384157221465	33
663	-0.022510114243387	33
664	0.2367227102598189	33
665	0.3317099703680963	33
666	0.0049517286320134	33
667	0.2040871271736116	33
668	-0.2038502839970373	33
669	0.2298794438429843	33
670	-0.0041108734407966	33
671	0.0621937182234218	33
672	-0.2922614080885742	33
673	-0.2120475193907747	33
674	0.0326954400845458	33
675	0.1457850903139947	33
676	-0.4916311970380422	33
677	-0.075121136285941	33
678	-0.1921663117792739	33
679	0.0262423971955658	33
680	-0.2236114703478618	33
681	0.1748143952003445	33
682	0.1535207900246576	33
683	0.3146810163431517	33
684	0.1303461967361328	33
685	-0.0365617989478467	33
686	0.0291735337403699	33
687	0.2841344122679224	33
688	-0.1039872887403951	33
689	-0.2350658038586708	33
690	-0.0963270044467897	33
691	0.0634397270548278	33
692	-0.0134921830468543	33
693	-0.2397731736047059	33
694	-0.1768601014029495	33
695	-0.1229020166455888	33
696	0.2184623629063385	33
697	-0.0927323485074541	33
698	-0.1326131523779717	33
699	0.0905122517887484	33
700	0.0132769642546293	33
701	0.1469728173844556	33
702	-0.136519200822168	33
703	-0.0605363525087245	33
704	-0.0283372254320691	33
705	-0.0603065776710733	33
706	0.041988915505922	33
707	0.0495927777140072	33
708	0.2044788548177359	33
709	-0.0435725637695472	33
710	-0.1500462025234352	33
711	0.2084175014589439	33
712	0.0084287277504367	33
713	0.2371066106089759	33
714	-0.0343749804435143	33
715	0.2909498568368333	33
716	0.0186495589876231	33
717	0.1231032579473497	33
718	-0.0401481585787932	33
719	0.1361336114832978	33
720	0.0938630308947572	33
721	-0.1038503676308025	33
722	0.3208843223973954	33
723	0.1035120594425021	33
724	-0.1914490852132066	33
725	-0.1651499256908749	33
726	0.0989337478816588	33
727	0.2045880717950807	33
728	-0.3790718041348039	33
729	0.0364212583560267	33
730	0.1473608646654692	33
731	-0.1497660050826872	33
732	-0.4068160609728698	33
733	-0.3305143827293889	33
734	0.0199964496938706	33
735	0.3597619060518273	33
736	0.0145672841096701	33
737	0.0310858283614458	33
738	-0.3122960445962589	33
739	-0.3162443326121859	33
740	-0.1579607266632922	33
741	-0.037535133849512	33
742	0.0668498568595218	33
743	0.0225507208550194	33
744	-0.0060697717724583	33
745	-0.0900852845256087	33
746	-0.26885987674169	33
747	-0.141798557098607	33
748	0.1747168081540686	33
749	-0.1154198273431504	33
750	-0.0697221174626061	33
751	0.2623524485666128	33
752	0.5665778887722848	33
753	0.0642429373307495	33
754	0.1797556805329183	33
755	-0.03329685610909	33
756	-0.1039037969252752	33
757	0.2969775922102889	33
758	-0.0383239318938491	33
759	0.0831591532993978	33
760	-0.3160980369872203	33
761	0.2026564236926912	33
762	0.1715286183996052	33
763	-0.062854539815765	33
764	-0.1360763064275998	33
765	0.0161617874213096	33
766	-0.126440941612376	33
767	-0.035988244572567	33
768	-0.3825795384305335	33
769	-0.1414431872045967	33
770	0.0703712790659296	33
771	-0.3027078435465658	33
772	0.0582028616794306	33
773	0.1409889268029739	33
774	-0.2164809997218039	33
775	-0.0819997245771906	33
776	0.1098675883172237	33
777	0.1182621969137108	33
778	0.0578119837359627	33
779	-0.1114220787046812	33
780	-0.159930018033198	33
781	0.2783477384175791	33
782	-0.037407984111858	33
783	-0.0421331185261	33
784	0.0648000868543977	33
785	0.1046176683125978	33
786	0.1677943083096392	33
787	-0.2000949263909539	33
788	-0.0494768016268066	33
789	-0.1062998047936783	33
790	-0.0527187991496551	33
791	-0.0364901472071299	33
792	0.0484609154523946	33
793	-0.2784471302867147	33
794	-0.155408153984554	33
795	-0.2441475691715244	33
796	0.0001173316030274	33
797	0.1504455502388406	33
798	0.3553874485486098	33
799	-0.1418802161982737	33
800	0.1062131520301407	33
801	0.0278433363510003	33
802	0.1793121421918323	33
803	0.4245184697661465	33
804	0.0483776953898797	33
805	0.0594683686601457	33
806	-0.0111319057847508	33
807	0.0773651715755968	33
808	0.2894867069318462	33
809	0.0416112336391816	33
810	0.2424523617335834	33
811	-0.2724713618796527	33
812	0.1890441307478868	33
813	-0.0979419578414727	33
814	-0.1307590190960107	33
815	-0.2047445533661378	33
816	-0.0244467166293287	33
817	0.3313053390384747	33
818	0.1487047140729525	33
819	-0.1813669551408297	33
820	0.1307562735889142	33
821	0.0289896201607081	33
822	-0.0247350761495429	33
823	-0.0462198031083265	33
824	0.0905340901714014	33
825	-0.1787617876256049	33
826	0.3132814007192845	33
827	0.2256862658144656	33
828	0.0029220691509999	33
829	0.13717048775498	33
830	-0.074649869823827	33
831	0.1216981642916616	33
832	0.0889207582388852	33
833	-0.3423574267355331	33
834	0.2014868985055219	33
835	-0.181355500150607	33
836	-0.2661049382824421	33
837	0.2253458548113293	33
838	-0.1284043678116646	33
839	0.1473672406246052	33
840	0.2314346246909222	33
841	-0.1035667011692894	33
842	-0.2360657279417558	33
843	0.052001497070989	33
844	-0.0409678473808087	33
845	-0.1113234081633004	33
846	-0.2714528661982213	33
847	0.0321481334636153	33
848	0.1242283790528775	33
849	-0.0607554756665111	33
850	0.0718806340480874	33
851	-0.1300741292532909	33
852	-0.1952659332778117	33
853	-0.2032208434126527	33
854	-0.266725147435174	33
855	0.2454864704983408	33
856	0.3492539362055138	33
857	0.1107013844624413	33
858	-0.0827483612378205	33
859	-0.0337346303032266	33
860	0.1720902385473486	33
861	0.0010500741409216	33
862	-0.1370778565075358	33
863	-0.0678663028355242	33
864	-0.1521238235804157	33
865	0.1971368726457831	33
866	0.067659217514992	33
867	0.2053007941504705	33
868	0.2323940028743596	33
869	0.044579303391293	33
870	0.2156099638750042	33
871	0.0269164857115804	33
872	-0.3381705222260647	33
873	0.0326489799177419	33
874	-0.1176574555944665	33
875	-0.0167830504206288	33
876	0.4045971688130996	33
877	-0.4185325636152364	33
878	-0.4968651416829267	33
879	0.0550757823449496	33
880	-0.1819657574894514	33
881	0.0960738322305212	33
882	0.0884207297231026	33
883	0.1489398899181044	33
884	-0.0292243425790654	33
885	0.0466151896192528	33
886	-0.1374426038448158	33
887	0.4033890776639687	33
888	0.0568786153737935	33
889	0.0480691961456757	33
890	-0.0832268870826376	33
891	0.2681990839142516	33
892	0.0960079907467215	33
893	0.1668503313769497	33
894	-5.139840597370021e-05	33
895	0.1133875886786231	33
896	0.2030996080171768	33
897	0.0639926951868265	33
898	-0.2539989441726452	33
899	0.0899181706441041	33
900	-0.2037661636534091	33
901	0.0207626418019704	33
902	-0.092692881561489	33
903	-0.0626019165725688	33
904	0.2387573674762356	33
905	0.0582924508775569	33
906	-0.0115293082295714	33
907	-0.018265005113696	33
908	0.1334173701379028	33
909	0.2874881933749152	33
910	-0.2131802545965387	33
911	-0.2970929986293147	33
912	0.2675838237105785	33
913	0.4214949134260289	33
914	-0.080867303827134	33
915	-0.0827589388324258	33
916	0.1852331529963487	33
917	0.1303439517551744	33
918	0.0930354003610984	33
919	0.1230974281523988	33
920	-0.1416962555983862	33
921	0.0734645306461291	33
922	0.1246387703100144	33
923	-0.0203056426851894	33
924	0.1061254246114443	33
925	0.0968972594938399	33
926	-0.2051649027665112	33
927	0.079808189569129	33
928	-0.0171023847858213	33
929	0.0997804900167094	33
930	-0.1038370689555953	33
931	-0.1425238980957513	33
932	0.1905706257636452	33
933	-0.0670520772693568	33
934	0.0122908608834616	33
935	0.1587495422843316	33
936	0.1215248238913184	33
937	-0.0627567962731632	33
938	-0.0442037929351289	33
939	0.2395445304045749	33
940	-0.1961029407916445	33
941	-0.0701723555694251	33
942	0.0045326271433643	33
943	-0.1496420656162087	33
944	-0.0654166152765824	33
945	-0.2767580072069793	33
946	-0.0053413981876841	33
947	-0.2276686806926626	33
948	0.0506367456060297	33
949	-0.0314556180158095	33
950	-0.1499325281523268	33
951	-0.1662846599957028	33
952	0.1952366870749916	33
953	0.0811727142567224	33
954	-0.1600098497415376	33
955	0.4487442426609451	33
956	-0.3409370841300103	33
957	0.0473768022440101	33
958	0.2104491884092313	33
959	-0.4439505570373841	33
960	0.1168124379784199	33
961	0.1206046984025168	33
962	-0.2351069252544999	33
963	0.0831280916559373	33
964	-0.3537966494888425	33
965	0.0488548411672998	33
966	-0.0823664327729578	33
967	0.1908520433197798	33
968	0.1246363695600613	33
969	-0.1228307523307889	33
970	-0.3947631986573277	33
971	-0.1406792976561721	33
972	-0.0939156390984483	33
973	-0.104850653449486	33
974	-0.1601977721651189	33
975	-0.2585952796943751	33
976	-0.1217558845115124	33
977	0.1039342857821882	33
978	-0.1022218556957464	33
979	0.1537200500632217	33
980	-0.0925146979086222	33
981	-0.2768886875228868	33
982	-0.2664127053760229	33
983	-0.1030946260096949	33
984	0.256158485153222	33
985	-0.0386052527685302	33
986	0.0531927210161925	33
987	0.1726820204583123	33
988	0.1450696354880882	33
989	0.2026987157684096	33
990	-0.2801855628734399	33
991	0.1651767657309217	33
992	-0.0856189771470266	33
993	-0.1178966295097613	33
994	-0.1999481787446138	33
995	0.1412843422514525	33
996	-0.1803116400857177	33
997	0.0374230492374495	33
998	0.0201246045439892	33
999	0.0850447978962546	33
1000	0.1494593826212243	33
1001	-0.2961960297698083	33
1002	0.0664341082361272	33
1003	-0.0101441930988334	33
1004	-0.0372854221651461	33
1005	-0.0681831152831154	33
1006	-0.1129152986603474	33
1007	-0.0488919563951127	33
1008	0.1150956591814907	33
1009	0.2143500363428695	33
1010	0.1177162446136038	33
1011	-0.0603705321911803	33
1012	0.1926765743111251	33
1013	0.0215543513499171	33
1014	0.1331455088603385	33
1015	0.0435487635349179	33
1016	-0.2620451502858777	33
1017	0.0707857092088467	33
1018	-0.0492032452778854	33
1019	-0.0490660320411779	33
1020	-0.0153340728965594	33
1021	0.2002316493929261	33
1022	-0.3867680019776585	33
1023	0.1430631112609218	33
1024	0.0283030374958668	33
1025	-0.2245292054427732	33
1026	0.2335803635200603	33
1027	0.0117096430411333	33
1028	0.0098505711096332	33
1029	0.0420777403039671	33
1030	0.0791697627422438	33
1031	-0.2625095940541105	33
1032	0.3418723331852872	33
1033	-0.2213184614530724	33
1034	0.2893050550148109	33
1035	-0.1560526723697193	33
1036	0.133309650692647	33
